Date,JEPI_tr,SPY_tr,AGG_tr,JEPI_ret,SPY_ret,AGG_ret,JEPI_dist_yield,SPY_div_yield,VIX_ms,RF_m,VRP_m
2024-06-30,48.24781799316406,533.0039672851562,89.83301544189453,0.0037187477581173134,0.03528013273987973,0.00885501151376844,0.006334682181961121,0.012573959737565187,0.13109999656677246,0.05232210460462068,0.043731252210531354
2024-07-31,49.21533966064453,539.458251953125,92.00619506835938,0.02005316940172408,0.012109261964490692,0.0241913244899421,0.005822159460536661,0.012423521777619984,0.12220000267028809,0.05190772706812079,0.05396281742943873
2024-08-31,50.625770568847656,552.0628662109375,93.35081481933594,0.0286583597294765,0.023365319210851165,0.014614447972525424,0.005027835809004185,0.01213986674871388,0.1859000015258789,0.05038500005548651,-0.008332374961318695
2024-09-30,51.561519622802734,563.6588745117188,94.59504699707031,0.01848365058824175,0.021004869210584642,0.013328562585579684,0.006799251870647595,0.012210680216039941,0.20719999313354492,0.04706599974632263,0.030710201925741133
2024-10-31,51.188232421875,558.6289672851562,92.2124252319336,-0.007239647001455962,-0.008923672550919637,-0.02518759534218018,0.006587128399534134,0.012320624330898467,0.19260000228881835,0.04499956524890402,0.09907072825383201
2024-11-30,53.3958625793457,591.9419555664062,93.23690795898438,0.04312768878745832,0.05963347809037822,0.011110029092868956,0.006389504323984475,0.011627251086107739,0.21879999160766603,0.0440625,0.02739551953557561
2024-12-31,51.18393325805664,577.6997680664062,91.65802001953125,-0.041425107010906626,-0.02406010820160942,-0.01693415165749268,0.006608581093199517,0.012056374204815807,0.13340000152587891,0.04253047625223796,0.04963405293650011
2025-01-31,52.465091705322266,593.2147216796875,92.13099670410156,0.02503048057690971,0.026856430400189923,0.005160232399407327,0.006865983111095551,0.011741051998946471,0.1793000030517578,0.04200100016593933,0.01309220398285205
2025-02-28,53.1503791809082,585.6838989257812,94.19229888916016,0.013061779810372931,-0.012694935709927635,0.02237360127209853,0.005528234581171219,0.011892019400013044,0.18620000839233397,0.04207736818413985,0.05003897638811697
2025-03-31,51.40334701538086,553.050048828125,94.16754913330078,-0.032869608692366326,-0.05571922014163422,-0.00026275774294981513,0.0055209560821819735,0.012812170064394657,0.22780000686645507,0.041906191280909943,0.03262123362065368
2025-04-30,50.36861038208008,548.2550048828125,94.5734634399414,-0.0201297521149969,-0.008670180855191778,0.004310554011191625,0.007140357094121947,0.012924225996284443,0.21770000457763672,0.04195761907668341,-0.1218235247095936
2025-05-31,51.2717399597168,582.7100830078125,93.99949645996094,0.017930404884825446,0.06284498603412603,-0.006069006665331278,0.008778557270381336,0.012160029559162129,0.24600000381469728,0.042321904954456147,-0.06457916495125642
2025-06-30,52.47161865234375,612.6533813476562,95.36753845214844,0.02340234003311914,0.05138627117156358,0.014553716176237463,0.009627384534337275,0.011603140379185554,0.18360000610351562,0.042200499773025514,0.04893574754766467
2025-07-31,52.4995002746582,626.763671875,95.11581420898438,0.0005313657750714018,0.023031441524578256,-0.00263951704374088,0.007036059995359289,0.011341918437805952,0.16829999923706054,0.04234999960119074,0.07885412275512692
2025-08-31,53.461151123046875,639.6245727539062,96.2480239868164,0.018317333371892452,0.020519537835420598,0.01190348615787884,0.006338526963554309,0.011113867352402646,0.20379999160766601,0.041150476137797036,0.05051355697950762
2025-09-30,53.76055145263672,662.4082641601562,97.33251953125,0.005600334510208027,0.035620412937162005,0.011267717502253749,0.006439194928688859,0.010888949052437846,0.17170000076293945,0.0390633335567656,0.071495641404318
2025-10-31,53.89415740966797,678.1983032226562,97.93157196044922,0.002485204363072091,0.02383732196113164,0.006154699704520539,0.006322241850209728,0.010635428006283025,0.16290000915527345,0.03809434776720794,0.0702889945583667
2025-11-30,55.205902099609375,679.5208129882812,98.52474975585938,0.024339274477757966,0.0019500340229998692,0.006057063963496034,0.006082981601664463,0.010614729282709436,0.17170000076293945,0.037658947768964265,0.0594098891746793
2025-12-31,55.32648468017578,680.062744140625,98.2498779296875,0.00218423349642638,0.0007975195784812872,-0.0027898759129355577,0.006406492850588037,0.010677205804891746,0.17239999771118164,0.03573590928857977,0.0366544126399898
2026-01-31,56.602359771728516,690.0853271484375,98.49579620361328,0.02306083784155355,0.0147377327962257,0.0025029880861711096,0.007459818090128285,0.01052213290787984,0.14510000228881836,0.03554350006580353,0.06414368383095603
2026-02-28,58.220237731933594,684.1216430664062,100.06988525390625,0.02858322456395479,-0.008641951723092456,0.015981281546665782,0.0058743168021320605,0.01061385749595614,0.1634000015258789,0.03590578945059525,0.06770294760759286
2026-03-31,55.433868408203125,650.3400268554688,98.2740707397461,-0.04785911965114076,-0.04937954609873141,-0.017945603810813338,0.005861723342334736,0.011350985169548194,0.21440000534057618,0.03602772701870311,0.12396758756759806
2026-04-30,56.7453498840332,718.6599731445312,98.43995666503906,0.0236584873740473,0.10505265471572445,0.0016879928148318957,0.007427664039048285,0.01027189529938575,0.24540000915527344,0.036000952152978806,0.01956570222751545
2026-05-31,55.6510009765625,756.47998046875,98.72899627685547,-0.019285261430357803,0.05262573224822242,0.0029362021440126895,0.007779128300277813,0.009758354735872549,0.16989999771118164,0.03587449991703033,0.06690270198619097
