Date,JEPI_tr,SPY_tr,AGG_tr,JEPI_px,SPY_px,VIX,RF,JEPI_divs,SPY_divs,JEPI_ret,SPY_ret,AGG_ret,RV,VRP,RF_daily
2023-02-03,41.88912582397461,395.2981872558594,88.34537506103516,54.689998626708984,412.3500061035156,0.18329999923706056,0.04522999763488769,0.0,0.0,-0.0045500139377717685,-0.010629080168557237,-0.009623910239101918,0.1724981484422039,0.010801850794856654,0.0001794841175987607
2023-02-06,41.96571350097656,392.88238525390625,87.8586196899414,54.790000915527344,409.8299865722656,0.19430000305175782,0.04532999992370605,0.0,0.0,0.0018283426902674371,-0.006111340956869826,-0.005509687074818137,0.16760199487002264,0.026698008181735178,0.0001798809520781986
2023-02-07,41.98102569580078,398.02069091796875,87.7081069946289,54.810001373291016,415.19000244140625,0.1865999984741211,0.04570000171661377,0.0,0.0,0.0003648739303303561,0.013078483171857558,-0.0017131238328540466,0.15678347859998037,0.029816519874140718,0.00018134921316116578
2023-02-08,41.83549880981445,393.6684875488281,87.83203125,54.619998931884766,410.6499938964844,0.196299991607666,0.045850000381469726,0.0,0.0,-0.003466491910913083,-0.010934615884171772,0.001412916771521333,0.16395090345323182,0.032349088154434186,0.0001819444459582132
2023-02-09,41.68997573852539,390.25567626953125,87.48687744140625,54.43000030517578,407.0899963378906,0.20709999084472655,0.0461299991607666,0.0,0.0,-0.003478459094048647,-0.008669251888935081,-0.003929703135423623,0.1677717909538897,0.03932819989083686,0.00018305555222526427
2023-02-10,41.95038986206055,391.1664123535156,87.10630798339844,54.77000045776367,408.0400085449219,0.20530000686645508,0.04635000228881836,0.0,0.0,0.006246444593022593,0.00233369080672996,-0.004350017615644131,0.1633131048306919,0.04198690203576319,0.00018392858051118397
2023-02-13,42.17251205444336,395.75830078125,87.37184143066406,55.060001373291016,412.8299865722656,0.2034000015258789,0.04644999980926514,0.0,0.0,0.005294877904905793,0.01173896398749208,0.0030483836752239757,0.1669779285826619,0.036422072943217004,0.00018432539606851245
2023-02-14,42.0882682800293,395.5762023925781,87.06204986572266,54.95000076293945,412.6400146484375,0.1890999984741211,0.04659999847412109,0.0,0.0,-0.0019975991542857674,-0.0004601252540058498,-0.003545668259575918,0.16699677513447966,0.02210322333964143,0.0001849206288655599
2023-02-15,42.19548797607422,396.8608093261719,86.89390563964844,55.09000015258789,413.9800109863281,0.18229999542236328,0.0464300012588501,0.0,0.0,0.0025474960226814503,0.003247432291993313,-0.0019313148074683317,0.16658385038504067,0.015716145037322604,0.00018424603674146864
2023-02-16,41.97336196899414,391.3965148925781,86.53103637695312,54.79999923706055,408.2799987792969,0.20170000076293945,0.04664999961853027,0.0,0.0,-0.005264212306444471,-0.013768793252403877,-0.0041760035991492694,0.16395221493718345,0.037747785825756,0.00018511904610527886
2023-02-17,42.04996109008789,390.4187316894531,86.73458862304688,54.900001525878906,407.260009765625,0.20020000457763673,0.046799998283386234,0.0,0.0,0.0018249460491235325,-0.0024981908778450856,0.0023523611251692333,0.1613399193385624,0.03886008523907433,0.00018571427890232633
2023-02-21,41.59806823730469,382.5865173339844,85.92033386230469,54.310001373291016,399.0899963378906,0.22870000839233398,0.04688000202178955,0.0,0.0,-0.010746570057819205,-0.02006106193106183,-0.009387889810384409,0.16789106949240085,0.060808938899933135,0.00018603175405472046
2023-02-22,41.48316955566406,382.059326171875,86.15044403076172,54.15999984741211,398.5400085449219,0.22290000915527344,0.046950001716613766,0.0,0.0,-0.0027621158027137938,-0.001377965867127351,0.0026781805669633396,0.16260883329373746,0.060291175861535984,0.0001863095306214832
2023-02-23,41.55976486206055,384.0915832519531,86.46023559570312,54.2599983215332,400.6600036621094,0.21139999389648437,0.046900000572204587,0.0,0.0,0.001846418854126064,0.0053192186157076105,0.003595936949910339,0.16369895992660122,0.04770103396988315,0.00018611111338176424
2023-02-24,41.245731353759766,379.98858642578125,85.964599609375,53.849998474121094,396.3800048828125,0.21670000076293947,0.04703000068664551,0.0,0.0,-0.007556190689314013,-0.010682339850911049,-0.005732531063710855,0.16789910384504664,0.04880089691789283,0.00018662698685176788
2023-02-27,41.36062240600586,381.2827453613281,86.13274383544922,54.0,397.7300109863281,0.20950000762939452,0.04664999961853027,0.0,0.0,0.002785525882925688,0.003405783704505172,0.0019559705604199618,0.1634206473163319,0.04607936031306262,0.00018511904610527886
2023-02-28,41.199771881103516,379.87353515625,86.12391662597656,53.790000915527344,396.260009765625,0.20700000762939452,0.04710000038146973,0.0,0.0,-0.0038889773786138226,-0.0036959716174480572,-0.00010248378351351839,0.163294770486145,0.04370523714324953,0.00018690476341853067
